,model,pre_len,mse,mae,r2,precipitationIntensity,temperature,humidity,weatherCode
2021-07-13 04:05:00,,,,,,0.0,13.68,98.0,Sunny
2021-07-13 04:10:00,,,,,,0.0,13.68,98.0,Sunny
2021-07-13 04:15:00,,,,,,0.0,13.68,98.0,Sunny
2021-07-13 04:20:00,,,,,,0.0,13.68,98.0,Sunny
2021-07-13 04:25:00,,,,,,0.0,13.68,98.0,Sunny
2021-07-13 04:30:00,,,,,,0.0,13.68,98.0,Sunny
2021-07-13 04:35:00,,,,,,0.0,13.72333333,97.66666667,Sunny
2021-07-13 04:40:00,,,,,,0.0,13.76666667,97.33333333,Sunny
2021-07-13 04:45:00,,,,,,0.0,13.81,97.0,Sunny
2021-07-13 04:50:00,,,,,,0.0,13.81,97.0,Sunny
2021-07-13 04:55:00,,,,,,0.0,13.81,97.0,Sunny
2021-07-13 05:00:00,,,,,,0.0,13.81,97.0,Sunny
2021-07-13 05:05:00,,,,,,0.0,13.81,97.0,Sunny
2021-07-13 05:10:00,,,,,,0.0,13.81,97.0,Sunny
2021-07-13 05:15:00,,,,,,0.0,13.81,97.0,Sunny
2021-07-13 05:20:00,,,,,,0.0,13.81,97.0,Sunny
2021-07-13 05:25:00,,,,,,0.0,13.81,97.0,Sunny
2021-07-13 05:30:00,,,,,,0.0,13.81,97.0,Sunny
2021-07-13 05:35:00,,,,,,0.0,14.14,95.99,Sunny
2021-07-13 05:40:00,,,,,,0.0,14.47,94.98,Sunny
2021-07-13 05:45:00,,,,,,0.0,14.8,93.97,Sunny
2021-07-13 05:50:00,,,,,,0.0,14.80333333,93.98,Sunny
2021-07-13 05:55:00,,,,,,0.0,14.80666667,93.99,Sunny
2021-07-13 06:00:00,,,,,,0.0,14.81,94.0,Sunny
2021-07-13 06:05:00,,,,,,0.0,14.76666667,93.66666667,Sunny
2021-07-13 06:10:00,,,,,,0.0,14.72333333,93.33333333,Sunny
2021-07-13 06:15:00,,,,,,0.0,14.68,93.0,Mostly Sunny
2021-07-13 06:20:00,,,,,,0.0,14.68,93.0,Mostly Sunny
2021-07-13 06:25:00,,,,,,0.0,14.68,93.0,Mostly Sunny
2021-07-13 06:30:00,,,,,,0.0,14.68,93.0,Mostly Sunny
2021-07-13 06:35:00,,,,,,0.0,15.07666667,91.0,Mostly Sunny
2021-07-13 06:40:00,,,,,,0.0,15.47333333,89.0,Mostly Sunny
2021-07-13 06:45:00,,,,,,0.0,15.87,87.0,Mostly Sunny
2021-07-13 06:50:00,,,,,,0.0,15.87,87.0,Mostly Sunny
2021-07-13 06:55:00,,,,,,0.0,15.87,87.0,Mostly Sunny
2021-07-13 07:00:00,,,,,,0.0,15.87,87.0,Mostly Sunny
2021-07-13 07:05:00,,,,,,0.0,15.87,87.0,Mostly Sunny
2021-07-13 07:10:00,,,,,,0.0,15.87,87.0,Mostly Sunny
2021-07-13 07:15:00,,,,,,0.0,15.87,87.0,Partly Cloudy
2021-07-13 07:20:00,,,,,,0.0,15.87,87.0,Partly Cloudy
2021-07-13 07:25:00,,,,,,0.0,15.87,87.0,Partly Cloudy
2021-07-13 07:30:00,,,,,,0.0,15.87,87.0,Partly Cloudy
2021-07-13 07:35:00,,,,,,0.0,16.18333333,85.0,Partly Cloudy
2021-07-13 07:40:00,,,,,,0.0,16.49666667,83.0,Partly Cloudy
2021-07-13 07:45:00,,,,,,0.0,16.81,81.0,Partly Cloudy
2021-07-13 07:50:00,,,,,,0.0,16.81,81.0,Partly Cloudy
2021-07-13 07:55:00,,,,,,0.0,16.81,81.0,Partly Cloudy
2021-07-13 08:00:00,,,,,,0.0,16.81,81.0,Mostly Sunny
2021-07-13 08:05:00,,,,,,0.0,16.81,81.0,Mostly Sunny
2021-07-13 08:10:00,,,,,,0.0,16.81,81.0,Mostly Sunny
2021-07-13 08:15:00,,,,,,0.0,16.81,81.0,Mostly Sunny
2021-07-13 08:20:00,,,,,,0.0,16.81,81.0,Mostly Sunny
2021-07-13 08:25:00,,,,,,0.0,16.81,81.0,Mostly Sunny
2021-07-13 08:30:00,,,,,,0.0,16.81,81.0,Mostly Sunny
2021-07-13 08:35:00,,,,,,0.0,16.99666667,80.66666667,Mostly Sunny
2021-07-13 08:40:00,,,,,,0.0,17.18333333,80.33333333,Mostly Sunny
2021-07-13 08:45:00,,,,,,0.0,17.37,80.0,Mostly Sunny
2021-07-13 08:50:00,,,,,,0.0,17.37,80.0,Mostly Sunny
2021-07-13 08:55:00,,,,,,0.0,17.37,80.0,Mostly Sunny
2021-07-13 09:00:00,,,,,,0.0,17.37,80.0,Mostly Sunny
2021-07-13 09:05:00,,,,,,0.0,17.41333333,80.33333333,Mostly Sunny
2021-07-13 09:10:00,,,,,,0.0,17.45666667,80.66666667,Mostly Sunny
2021-07-13 09:15:00,,,,,,0.0,17.5,81.0,Mostly Sunny
2021-07-13 09:20:00,,,,,,0.0,17.5,81.0,Mostly Sunny
2021-07-13 09:25:00,,,,,,0.0,17.5,81.0,Mostly Sunny
2021-07-13 09:30:00,,,,,,0.0,17.5,81.0,Mostly Sunny
2021-07-13 09:35:00,,,,,,0.0,17.83333333,78.66666667,Mostly Sunny
2021-07-13 09:40:00,,,,,,0.0,18.16666667,76.33333333,Mostly Sunny
2021-07-13 09:45:00,,,,,,0.0,18.5,74.0,Mostly Sunny
2021-07-13 09:50:00,,,,,,0.0,18.5,74.0,Mostly Sunny
2021-07-13 09:55:00,,,,,,0.0,18.5,74.0,Mostly Sunny
2021-07-13 10:00:00,,,,,,0.0,18.5,74.0,Mostly Sunny
2021-07-13 10:05:00,,,,,,0.0,18.5,74.0,Mostly Sunny
2021-07-13 10:10:00,,,,,,0.0,18.5,74.0,Mostly Sunny
2021-07-13 10:15:00,,,,,,0.0,18.5,74.0,Mostly Sunny
2021-07-13 10:20:00,,,,,,0.0,18.5,74.0,Mostly Sunny
2021-07-13 10:25:00,,,,,,0.0,18.5,74.0,Mostly Sunny
2021-07-13 10:30:00,,,,,,0.0,18.5,74.0,Partly Cloudy
2021-07-13 10:35:00,,,,,,0.0,18.70666667,73.0,Partly Cloudy
2021-07-13 10:40:00,,,,,,0.0,18.91333333,72.0,Partly Cloudy
2021-07-13 10:45:00,,,,,,0.0,19.12,71.0,Partly Cloudy
2021-07-13 10:50:00,,,,,,0.0,19.12,71.0,Partly Cloudy
lr_15min,lr,15.0,0.004629787463536733,0.04600379668724708,0.8604385860740608,,,,
lr_30min,lr,30.0,0.005088395253037605,0.04893395778577572,0.845004613348847,,,,
lr_5min,lr,5.0,0.0028325437230293984,0.03323791585825686,0.9147170731159923,,,,
lr_60min,lr,60.0,0.005688980542134652,0.05144193424857883,0.8234712973965563,,,,
lstm_15min,lstm,15.0,0.004654467415489811,0.046018184820589815,0.8584992868582919,,,,
lstm_30min,lstm,30.0,0.00525627555801177,0.05019116116238255,0.8455248267985592,,,,
lstm_5min,lstm,5.0,0.003039253149007042,0.03651018937150206,0.9085286107793594,,,,
lstm_60min,lstm,60.0,0.005429234426941463,0.050151852573097004,0.8318707764141047,,,,
tgcn_15min,tgcn,15.0,0.004589890749446723,0.04730319779912933,0.8612634203811751,,,,
tgcn_30min,tgcn,30.0,0.004733562529618112,0.04769381049034912,0.8578163825412503,,,,
tgcn_5min,tgcn,5.0,0.0028000888729964642,0.03572778730728362,0.9167359549927696,,,,
tgcn_60min,tgcn,60.0,0.005298537211085706,0.04973125798016549,0.8389262027113157,,,,
tgcn_wx_15min,tgcn-wx,15.0,0.004564078197488599,0.04714579029460456,0.8641360640408275,,,,
tgcn_wx_30min,tgcn-wx,30.0,0.004829954343393904,0.04722480534269728,0.8550015447559179,,,,
tgcn_wx_5min,tgcn-wx,5.0,0.0029247217895337217,0.03518433343163174,0.9123682663020937,,,,
tgcn_wx_60min,tgcn-wx,60.0,0.005288426128362568,0.04962819835127285,0.8411698251844795,,,,
